user_id,item_list
498,4014 5710 6172 5707 6375 6171 8666 5113 4069 8481
499,4658 10068 18146 18158 3901 18157 3568 6530 14847 16162
500,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
501,9446 3278 16750 4905 6648 5532 13959 8795 6526 14247
502,4704 8306 16096 16103 4710 8500 8309 5715 8668 5725
503,3806 3190 3146 15262 7779 3024 6391 2585 18061 1832
504,8102 12489 11956 15365 10676 15362 15369 15367 17127 12327
505,8638 4410 6289 7581 5113 10227 6404 4844 4279 3806 
506,12358 8347 7446 7441 10142 5736 3655 14851 9302 14852
508,4723 16460 4722 4948 4949 4721 1788 5296 5645 4708
509,189 192 187 17558 16182 7583 345 10067 5455 8470
510,6793 6648 4197 6796 7172 6531 3806 4627 4629 6637
511,8638 10227 6289 12469 4657 2301 10067 8666 197 8481 
513,189 192 197 7479 187 7494 14319 11766 7493 3991
514,15801 4784 10039 15804 16304 5550 4279 4202 3806 8361
515,4346 74 4357 11920 75 15854 1485 10826 6482 8570
516,6692 5697 13842 13172 8385 8526 8011 7606 8257 8853
517,8535 5192 5191 197 1944 6157 189 5143 10227 194
518,3572 4657 3565 18094 17835 18100 18096 4658 18098 15223
519,8306 5190 11734 4779 3251 5192 5895 6641 5896 8111
520,4658 4629 4728 15205 9461 8666 15204 5455 4638 192
521,14847 6289 11733 7354 9126 3805 6793 6650 7576 8214 
522,10227 8666 5113 8638 4657 7581 4634 17955 5645 12469 
523,5143 8666 1023 8638 5142 10067 4762 8526 5562 5128
524,8534 3251 5203 5133 5202 4795 5143 4792 4664 9228
525,6200 6207 6204 6209 8261 8259 18201 6880 10830 6205
526,8535 15385 17349 7657 15401 9712 15800 3897 17730 17347
527,3572 3566 126 5508 5561 5297 5127 8982 3805 3593
528,4513 5120 5149 5128 4806 5135 4399 6637 1193 4778
529,18158 18168 18148 5142 5708 5128 5712 5707 2301 3252
530,7581 6404 5645 8666 8638 12469 10227 5113 2301 10466 
531,9303 5434 15596 16219 16175 16220 16341 4129 9246 4024
532,12355 12357 7183 3971 5297 5296 15892 4357 4346 4359
534,3407 4640 16267 4671 412 5044 411 10232 2709 10082
535,4984 4983 6796 6794 5645 16210 6806 4410 7482 4952
536,7589 4795 4792 7651 4785 7706 6927 3593 15200 1023
537,735 4657 15908 738 4658 7496 13837 7495 13838 17550
538,8535 5920 8565 18179 5922 6202 4728 3654 5417 7490
539,5143 3146 1105 6289 14780 12666 5113 3059 14257 10836
540,5508 5562 724 5561 189 10227 192 8666 5700 5142
541,3852 8473 13206 13208 6793 6799 760 4795 4792 6797
542,192 4124 4194 16137 6289 5113 9224 17732 5645 12469
543,8849 7197 17750 8417 8854 5881 7661 7662 7657 7594
544,4361 3922 12194 15892 9461 14847 10466 5700 5294 17955 
545,4035 4033 5113 6289 3922 9228 9224 4194 8481 4361
547,7883 18067 18065 7884 18140 379 18163 7373 18094 18101
548,10227 8638 5113 6404 7581 6289 8666 8982 3565 5143 
549,2121 15854 17870 1307 1594 15852 2505 1698 10543 15340
550,15100 15099 2738 2735 7627 7651 5905 12469 14847 7706
551,9202 9206 9201 9126 15031 9208 8445 7581 8666 9205
552,4000 67 12199 12181 14847 12201 8363 8638 2835 9103
553,18098 18095 18092 18094 18097 6648 18093 8414 8627 8364
554,725 4748 9475 15030 8668 9476 7581 3805 5562 12469
555,18148 18158 3531 3527 9303 197 18157 189 3528 5653
556,4983 7706 4985 161 484 9260 1274 12728 9259 160
559,4704 160 6174 6214 4358 6171 11259 11258 162 11261
562,8523 4514 4513 8508 8515 8516 8518 8534 5353 16339
563,11214 5530 8308 8223 16349 6844 4509 437 9129 2455
564,8638 6289 197 2301 8982 3565 5113 8666 12469 10067 
565,7659 12194 7662 7657 227 12187 72 11133 1315 5711
566,4768 7326 15841 7323 16182 6114 14109 5846 9453 7329
567,5297 3073 4034 8481 4035 4365 9224 17955 5455 4362
568,724 5143 18098 10142 74 10141 13836 2301 10466 6404
569,17750 7657 3898 7659 7661 6745 16219 5432 17748 3785
570,5508 8214 5561 10466 4691 4664 6404 5114 724 5112
571,7496 7493 17559 3842 5113 14281 18158 18233 3654 18157
572,4702 5508 16137 5561 7662 16182 17733 3922 4704 7659
573,16220 16211 16175 16700 8745 4059 16232 16696 16698 4063
574,8849 5508 18098 5561 9092 8638 5742 18095 3805 4201
575,3565 189 197 7884 5508 1890 5561 7887 187 4778
577,10227 8638 5113 6404 7581 6289 8666 8982 3565 5143 
578,17351 7594 7437 15132 16281 7596 12037 8186 10466 5297
579,3922 6289 4361 17955 197 3565 3572 7581 6292 8481 
580,3105 5561 5714 5508 5417 5710 4604 8587 5593 10466
581,18096 18101 18094 18100 18095 8257 18097 10112 2740 8914
582,3806 6203 6200 6207 4630 5508 6204 6209 5562 3815
583,4720 6229 13208 5731 4691 5281 4717 4693 4728 5280
584,192 5175 194 187 18101 18094 4755 16376 4346 15215
585,15119 5254 3566 18150 8306 4657 4634 16097 3902 9128
586,3529 5451 18096 5710 4778 4035 5707 4346 7491 4033
587,16659 10725 4654 8565 5174 8519 7190 8506 18181 4777
588,4804 4783 10298 15110 6757 2956 10734 15548 5672 5673
589,5562 3805 4728 13206 5664 6229 5561 5297 6172 6174
590,18166 520 4634 10067 4658 4691 3901 9205 11300 3146
591,7606 5554 18096 18097 7608 8179 5835 6342 11222 7609
592,17957 18031 18352 17966 18351 3873 12121 3770 4362 7687
593,504 586 17964 14840 15655 459 7493 6920 7624 5679
594,189 187 4127 8031 194 192 9930 8565 3806 4691
595,8982 4634 4657 3806 17955 5645 8638 4361 15892 197 
596,14617 15148 7138 7137 4127 8982 7843 5895 11220 5113
597,4770 5434 6309 1664 6289 5112 15055 8414 9199 7640
598,189 197 194 4081 4083 4976 4977 3982 18031 761
599,17790 10562 8885 10563 17798 14168 3786 6776 14647 3730
600,10227 5142 8666 3805 4280 5562 7583 7310 189 194
601,8308 18176 18180 7885 7884 7659 5143 8075 7662 3554
602,189 192 187 7711 10227 10067 6404 10055 17752 4280
603,5143 2301 7581 5147 10067 10227 10068 4844 6289 5142
604,15102 15100 7589 12469 9448 4785 12040 3593 15120 10914
605,5562 6545 6528 5508 114 8982 6934 8414 8008 6930
606,8708 7584 4755 4361 4795 9655 8745 5458 5460 15429
607,15119 197 194 15101 4657 4279 4634 8666 15100 2729
608,4280 4190 11783 4287 16137 8635 4034 5593 7703 661
609,15101 15100 13206 15102 9930 3568 3569 15120 13215 13210
611,725 6798 18300 151 12357 12358 18299 5742 6794 6160
612,4748 4630 6552 14847 10137 1558 16293 8849 5044 4388
613,4779 4762 5143 5139 5142 3565 4482 8666 4487 6391
614,4361 17955 5297 3922 4657 8638 15892 4634 8982 7496 
615,6404 10227 4410 5562 4279 8666 5113 5560 8635 8526 
616,192 194 187 16215 11921 17955 2121 10067 2669 8638
617,3514 3517 5279 5142 8885 3519 6171 4660 5261 2301
618,4748 5044 4629 4952 5560 5009 5222 4404 5510 5469
619,10142 14852 14851 3628 6552 5113 6919 14847 4844 529
621,10068 9477 8534 15031 8519 8666 10227 5508 4844 4778
622,8638 10227 6289 12469 4657 2301 10067 8666 197 8481 
623,12893 11288 4065 5645 14722 9641 9453 8641 6784 4771
624,10235 6240 18135 6081 7517 14179 5666 6424 7601 980
626,16696 16701 16710 8494 16704 16698 1900 16706 16705 17128
627,3565 16176 3566 3105 4771 5193 4688 14865 9017 6214
628,2983 7662 5112 12340 7710 4418 1887 3119 3068 3388
629,4748 5044 4404 5223 11906 5653 234 8349 5560 4629
630,15101 15099 6228 5142 12469 4762 8526 5128 1023 8666
631,9093 12258 4748 12259 7706 8506 5562 5508 7659 17957
632,194 187 9477 10068 5561 8666 9475 5142 7607 3565
633,5192 3568 4771 9475 5731 5189 9477 9260 15030 9263
634,4018 9132 4190 735 6528 738 4630 586 736 12357
635,2904 3569 11782 7662 7661 7657 7606 8627 6530 7608
636,10068 3105 2301 4955 4949 5142 10142 6648 14870 5113
637,7661 6793 4229 5194 5213 4968 5193 8186 6796 5602
638,10227 8638 8982 6404 8666 6289 3565 10466 4844 3572 
639,15227 15223 16176 16179 7137 7583 15225 12037 16339 15226
640,5352 13551 13557 8506 44 8984 3897 9759 5529 12341
641,5562 5508 5357 7627 5361 3805 3651 5359 6374 10725
642,4657 192 194 187 9204 9203 9202 8506 5897 9126
643,447 2116 446 1782 1760 4668 14342 1039 9151 13154
644,16293 10068 9093 6798 9092 4844 8668 8916 9930 8638
645,6021 4976 5005 17791 6504 9645 4091 345 6092 5007
646,8535 4763 6528 8854 4722 17951 8856 8853 4723 3518
647,18070 9199 9203 9206 9201 5013 4771 18065 6021 4228
648,4637 4688 4690 8445 4701 7437 8635 3554 6289 9451
650,17750 621 620 5463 17953 4691 5712 13091 17870 5431
651,197 189 194 192 6292 4687 4696 4693 2301 7310
652,5189 5190 189 5194 7326 192 197 3898 7198 4771
653,18235 18230 4637 18233 18236 4083 15031 9477 18238 9476
654,12257 5896 12259 3807 6404 5560 6201 6202 8202 6289
655,192 194 4019 4976 5006 16583 5297 5005 5008 10914
656,10227 8638 8982 6404 8666 6289 3565 10466 4844 3572 
658,5143 6167 4279 10564 10830 3626 15141 3828 61 10562
659,5013 6798 16219 6794 5113 5645 569 6806 4057 16211
662,14083 12815 3065 4483 12228 5695 13566 13298 10914 16185
665,3568 5918 5920 6207 6135 4717 4720 3517 6204 6200
666,5192 5190 9475 9126 9477 12697 9476 10846 7583 4771
667,8567 10966 8565 5156 13836 17620 8569 8564 16584 3095
668,6798 6794 6796 5645 14912 6806 16703 10337 18089 12246
669,8534 2775 15152 3960 9303 17547 18292 16219 16419 5522
670,8627 6513 8893 6284 6281 8526 9932 16765 5729 11127
672,6404 8564 10227 5113 5143 6289 1023 8666 18185 10169
673,8500 17661 4291 4437 4702 8865 5882 10160 2352 7425
674,3593 3582 5645 5401 17870 3572 5396 15852 5296 10141
675,4768 5222 8318 5572 5568 5196 4673 6802 5603 5573
676,8538 4854 6817 6828 6132 11398 14754 12651 17948 18335
677,15114 8111 6530 9461 15101 12469 5897 9712 15102 194
678,3531 3527 3530 5682 5192 15031 6215 5191 17865 3534
679,8638 3572 8666 5142 10067 2301 17955 7581 6289 8982 
680,10227 17955 5113 8638 2301 5297 5645 6289 6404 5143 
681,7493 8534 6201 5101 6202 8865 3842 17732 6207 6200
682,5393 15223 11299 15694 12839 12543 17766 6204 5219 12973
683,3884 8570 8569 1317 3895 9093 3877 8564 3595 8565
684,4634 5508 10227 8668 15706 5143 5276 12469 3805 2301
685,9477 4755 10179 16681 8171 44 6637 5246 12400 13494
686,3572 4669 4671 5881 3593 6528 9940 9446 8982 7581
687,5190 5175 10068 7883 5297 9477 16179 9128 11782 16176
688,4769 8565 5120 4755 10067 8563 7190 5112 6289 14847
689,192 197 194 187 4653 7708 6296 8795 11833 8473
690,15031 3105 9126 9475 12590 9477 12697 14244 14865 10141
691,10949 16297 16173 10915 4037 5114 5296 5112 12768 8182
692,8638 17955 12469 7496 5297 3922 197 4361 8982 2301 
694,4695 4693 3541 5275 5926 4703 3542 3834 6292 9461
695,4396 7602 5196 4805 5518 3897 3252 8318 6167 14353
696,4630 6035 5645 5834 5296 5294 187 6943 3806 8277
697,9203 9202 9206 9201 3593 9205 9208 3565 3576 10111
698,17752 4713 4976 15713 5434 4727 4711 5005 4658 5297
699,3566 739 7368 8035 735 16463 13838 736 3593 15908
700,8534 3587 3589 12357 12358 12469 3869 14858 15119 8635
701,197 187 1143 17955 6778 10227 10055 4280 15119 12469
702,5645 10466 7310 5297 6292 189 15892 8186 8179 5294
703,15099 15102 15101 5133 5136 2301 11222 11218 4785 12469
704,4404 4306 6405 9104 14445 4487 8142 8175 16124 5947
705,4983 10142 5281 9018 7711 17594 151 9092 3898 17597
706,9017 8506 3898 4251 7243 16166 6391 9018 6808 4250
707,8872 4778 7688 2301 4759 727 18291 5745 9035 7657
708,4634 6203 4724 10727 18028 6204 6514 16137 6205 6778
711,6648 3806 4629 6637 6638 3807 2301 5135 5656 3636
712,4657 4280 4658 7606 7609 4785 1023 10141 7608 5593
713,197 192 194 15707 738 5297 18292 737 4831 739
714,4719 4720 3654 7495 7496 3842 7493 16307 5061 4688
715,4983 4985 6918 6229 4691 6028 4687 6545 3542 5260
716,5561 5508 3805 4696 5661 5463 7651 8456 7627 724
717,4630 3806 5352 6943 44 6035 5529 9759 5560 12341
718,10067 5562 3807 3805 5561 4844 14282 8638 7626 5560
719,6174 6171 3516 8087 3514 3517 8089 5828 3519 11195
720,3922 4361 6292 5113 8982 8481 9103 5645 17955 4034 
721,8982 4634 4657 3806 17955 5645 8638 4361 15892 197 
723,14597 4034 554 5297 8897 12724 12646 553 4024 4033
724,10068 7495 4194 4123 7493 197 4034 9303 4193 189
726,10067 12704 5365 67 3107 45 5651 10315 5276 10314
728,3407 3399 15262 12303 7703 9347 12015 14130 5471 5009
729,17506 17509 9205 3582 3593 9203 7190 5347 3995 737
730,4630 3815 5510 5560 6943 8425 6035 5044 5931 4805
731,5672 6229 6745 6203 6209 6202 6200 3555 3556 6763
732,4124 4123 4191 5006 5008 4034 3898 661 8977 4977
734,11733 13838 736 739 735 15908 13837 738 737 5336
735,3531 3527 3533 3530 9475 4770 15502 15030 17957 12357
737,75 5142 7662 3626 7661 8034 7657 17750 4317 8668
738,8535 3527 11734 17041 4081 4083 3528 2301 5433 5455
739,11783 14040 11005 10062 12347 2661 3982 7944 4459 12535
740,725 10068 5281 5276 18182 6477 13539 12037 8186 3540
742,7495 7493 5752 3654 3655 5737 5280 5742 3542 4691
744,8638 17955 12469 7496 5297 3922 197 4361 8982 2301 
745,4123 4193 10068 5562 17559 5530 3805 9224 4034 5296
746,6404 8186 5113 6014 8179 5114 17140 8638 4244 5297
747,5168 13298 12741 4762 13158 14517 13081 8353 5156 728
748,5673 8666 10227 17750 17748 10466 8667 7581 3089 6289
750,12194 7198 10636 15134 5508 7199 7195 3805 12186 13906
751,7493 11834 5133 3842 3654 5752 3655 227 6445 4010
752,9229 4035 10169 3822 10297 8368 5612 9009 4006 9124
754,197 192 194 4976 4977 5297 17955 15892 4959 8481
755,8309 8308 18096 6282 4795 4792 18097 2379 18094 5905
756,8638 6289 197 2301 8982 3565 5113 8666 12469 10067 
758,16176 16179 8062 10194 7153 16224 8380 10178 5331 8284
759,9303 6641 5142 2301 6648 5128 8638 4762 4758 5147
760,6404 10227 4410 5562 4279 8666 5113 5560 8635 8526 
762,6201 2759 6202 6207 6200 6204 8478 4280 2661 7129
764,374 17584 373 5714 18288 8960 4410 4349 376 8984
765,4480 4491 11222 4634 5715 5403 432 5142 5413 1482
766,18230 18238 3566 18231 7493 18236 4717 3842 4722 9126
767,725 6292 10466 4025 3898 4844 5296 8483 3805 13961
768,4634 4658 4724 4711 4726 4731 4727 6172 6174 6170
769,7437 6289 6292 8635 5897 12038 4410 4024 5294 5645
770,5280 17475 4179 8638 9693 14718 5957 10126 14165 9495
771,14617 3252 6934 3536 18101 10227 2301 18094 3568 18100
772,15120 18096 18101 15114 8534 18094 16506 16530 16510 18100
775,15114 187 16179 17508 5607 5608 3806 17505 5204 1929
776,3922 3554 4123 6545 4124 4771 9302 6215 4726 7888
777,5191 7885 5508 5561 412 7884 5189 10466 7887 6404
778,5113 6289 4057 8481 5112 6292 7172 6793 5645 7310
779,8638 17955 12469 7496 5297 3922 197 4361 8982 2301 
780,11191 15119 3568 5896 5895 6530 4280 5897 4279 15120
781,10067 9771 11222 12590 9031 6900 1976 4314 17374 8540
782,4059 197 8856 12469 8857 1212 6713 13831 8853 8399
783,17507 4723 10067 17506 4194 17559 5663 4123 5135 4193
784,9446 3593 5434 6526 8414 8666 8404 9303 8638 5645
785,17594 488 220 12000 389 4113 3820 6470 99 2225
786,6446 15704 6434 6806 6357 16235 2060 11666 14197 9014
787,8638 6289 4410 7581 6404 5113 2301 3509 8445 14847 
789,5297 17972 17963 8556 6445 9948 8978 5294 6780 5322
790,15222 15227 10462 5729 10345 15226 15232 15225 10344 8074
791,390 6880 76 75 391 9057 4069 16768 14614 8708
792,4280 8306 8309 12704 5133 8565 9260 10166 6304 9259
793,10167 10157 10152 10158 8556 10154 8563 8825 18080 8555
795,8506 408 6827 411 8508 6918 3146 15576 6844 5587
796,7259 4691 4693 4696 4695 5926 3541 5275 6280 6205
797,4720 4719 155 4221 256 8636 4688 6174 160 8095
798,8638 3572 8666 5142 10067 2301 17955 7581 6289 8982 
799,4723 7496 5682 7495 9132 16659 4711 735 8257 4726
800,6135 3951 2519 15892 15068 5184 13894 4629 5700 3848
801,189 197 4194 4190 4123 5508 4193 5561 187 6289
802,5561 5508 3805 7651 7627 724 8982 4844 1212 5044
803,3251 3095 8872 3254 4115 18091 12409 1222 3289 18185
804,10232 8391 14244 17835 9057 12935 17798 10566 10067 17791
805,18153 17258 18158 7203 18157 8483 6880 2709 8478 114
806,17863 4968 234 3654 9043 17858 8674 2388 4557 5909
807,2233 10142 14847 5113 14852 14851 9446 5562 5112 3805
808,8627 16211 6374 5043 6835 8552 6891 10725 18246 8893
809,3655 5061 3842 7493 5737 7496 10196 3565 3572 7495
810,11214 4706 5430 3568 5245 4705 5249 5246 3569 6170
811,4703 4704 10163 5508 4693 10169 6289 8564 8481 8635
812,6289 8481 8635 6292 14847 10466 1212 4057 187 7172
813,2709 11393 15801 7192 10459 10511 7978 6466 232 2739
814,3611 4458 8526 6545 9103 9263 17598 4243 17955 6828
815,18176 4629 16530 16510 762 4201 16534 16512 4747 16532
817,4361 14847 5672 3922 7172 8242 8483 5297 17559 17955 
818,7493 1690 5921 4747 5431 3554 3654 6118 7490 18311
819,379 18101 4629 18302 5142 3807 6201 6202 18098 5223
820,8978 2379 8834 11218 4209 8977 567 9641 2493 1386
821,10466 5114 8483 566 6289 4844 8983 8666 5115 6292
822,4657 7495 4634 7493 16265 5752 17594 3898 17596 5737
823,4010 7493 14190 7495 8889 17836 9176 7761 3830 5745
824,4361 14847 5672 3922 7172 8242 8483 5297 17559 17955 
825,2911 3509 14847 7662 1276 2910 3105 5483 9014 8587
826,3192 14844 3860 2937 12811 3631 5072 15262 18435 9516
827,9204 9201 17835 197 189 9208 194 9205 192 3877
828,3572 11733 4657 737 735 15031 15908 4658 3566 9302
829,5715 5732 8666 8445 4844 8635 8638 3805 8668 5142
830,3568 6530 345 4219 9259 18306 3572 16168 16206 7880
831,12815 3531 5192 17351 3527 15150 6685 6528 13210 3572
832,9475 10142 14847 14865 10466 9477 15030 8483 5114 14851
833,3608 5590 15954 9246 6144 14179 12259 17917 11249 2551
835,15101 15099 8306 9303 8308 12469 5143 8666 5593 7581
836,254 253 6808 8507 15662 4110 8166 7467 1255 15764
837,5722 7550 8440 6752 13666 3773 5697 12657 8962 6005
839,12469 8483 5142 8638 4657 5113 15892 5645 8982 17955 
840,4637 6174 5101 6170 6173 7423 4654 5927 14244 5246
841,17865 5555 8008 9446 15293 10166 10232 11905 18352 8425
842,8331 13275 3903 11529 4306 3739 12937 15511 9427 15262
843,12590 6900 17302 12593 12591 12595 11988 14429 13514 3530
844,4207 5481 3635 2451 5270 5502 8361 9014 18248 15385
845,3565 6526 3566 3381 7326 17597 6640 5426 17595 17596
846,508 8202 9605 9714 3636 7425 14648 9609 9265 9700
847,18236 18235 18233 18231 18234 8086 8082 14040 8638 5751
849,8638 3572 8666 5142 10067 2301 17955 7581 6289 8982 
850,1415 6641 6229 6546 6296 3383 4437 569 10466 8526
851,724 5508 5044 5561 5223 8669 7651 5664 5568 3805
853,4691 4719 3654 4720 5732 4695 10466 7495 5114 5112
854,8982 4634 4657 3806 17955 5645 8638 4361 15892 197 
855,8638 3572 8666 5142 10067 2301 17955 7581 6289 8982 
856,9203 9206 3566 9201 197 5562 189 5191 4770 5202
857,8638 3572 8666 5142 10067 2301 17955 7581 6289 8982 
858,8535 11733 16224 17559 8506 4778 4828 13962 3898 8259
859,4747 5166 8034 13208 14851 14867 5044 3572 3565 5863
860,5895 8666 4798 7589 7581 7583 5113 8667 8635 8638
861,4279 8179 6018 4280 8415 12038 647 8445 8481 6852
862,8638 6289 197 2301 8982 3565 5113 8666 12469 10067 
863,8982 4634 4657 3806 17955 5645 8638 4361 15892 197 
865,9208 8565 12705 8567 5417 3252 9204 8563 5357 6531
866,17768 5929 10077 8960 10037 4041 5550 17764 15801 7352
867,6526 15227 15223 15225 5294 15226 5115 9446 15224 8008
868,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
869,8638 17955 12469 7496 5297 3922 197 4361 8982 2301 
870,4361 3922 12194 15892 9461 14847 10466 5700 5294 17955 
871,18067 5192 5204 12853 5113 192 4747 197 5202 6289
872,5732 16584 4410 15908 5523 3834 4010 207 4967 8473
873,4844 17559 4361 16181 16186 7325 6289 3922 16224 6018
874,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
875,9475 15031 4771 9477 1944 17836 9126 17957 5297 3898
877,189 197 194 187 14727 14847 12199 5951 4357 12181
878,9943 1274 8586 12728 14332 8390 1647 12966 3847 4660
879,8306 8309 7478 8425 3119 6289 234 5951 2185 4805
880,3655 5736 7496 7493 7495 3842 5737 5752 5061 17862
881,12874 12872 12998 12873 12875 7218 2853 8664 9425 4235
882,3105 7706 4287 7651 5126 3898 3127 6375 10141 16137
883,5895 10142 15120 3568 4253 3569 10141 15119 9448 14852
884,7496 7885 6282 7495 7884 7887 3593 3565 3576 9208
885,8638 6289 4410 7581 6404 5113 2301 3509 8445 14847 
886,13838 5372 5373 5361 6137 8924 11933 6155 13825 13833
887,5561 5508 2740 8922 6699 3805 8049 8926 10831 2739
888,3565 3566 4250 8666 4832 5143 4432 7583 3626 7581
889,4197 4201 8872 6049 5645 197 18246 4687 9938 4194
890,8636 1921 5253 7437 6382 5254 14299 9219 4609 5882
891,4169 7142 3090 3075 3978 10227 1146 11109 14642 17567
894,5297 8481 17955 5560 10466 7437 6793 4024 5112 14727
895,17580 3996 256 13348 8411 1212 3886 17671 8825 4000
896,4713 9092 11214 17835 4727 13208 4731 16267 6798 5729
897,4280 4702 4703 4983 5508 9475 9126 9477 5561 4985
898,15398 15200 4513 12801 3931 16303 3373 678 2332 10030
899,8638 6289 197 2301 8982 3565 5113 8666 12469 10067 
900,6202 6203 10389 12123 11259 7585 8904 6201 14858 6205
902,15102 11734 15099 15100 17558 7607 10466 739 4844 7609
903,10067 8535 8515 189 197 9709 194 8508 7198 7606
904,1689 577 216 13241 9603 9129 17773 5404 4098 10388
905,3572 10068 3566 10142 8638 8982 14847 5296 9303 8666
907,12258 5101 5645 7493 1635 5296 10914 4768 3654 187
908,17750 17748 3565 3572 6552 5362 6526 4606 9446 5463
910,4280 7704 15223 4127 5562 7655 17750 9260 6289 9259
911,10227 8641 16240 10466 16179 6650 16220 3252 8483 3251
912,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
913,4361 17955 5297 3922 4657 8638 15892 4634 8982 7496 
915,189 192 194 4771 7326 6174 9228 12357 6171 12358
916,9203 9202 9206 9201 9205 9208 3635 7602 4762 8638
917,4019 7595 8930 8926 8417 7823 12469 3991 7824 4762
918,4194 4193 3527 4748 3528 3534 3533 3530 3536 5044
919,14207 12933 9049 5554 14058 6884 5114 13817 14067 5296
920,8982 4634 4657 3806 17955 5645 8638 4361 15892 197 
921,4634 7493 15102 15099 18096 11783 15100 4251 8884 4799
922,10142 6228 14847 18098 14851 11834 7623 14864 11191 14870
923,5113 6289 8638 8635 7581 5034 11222 16209 5645 6404
924,6888 17867 17866 6889 3057 1112 1122 15183 14214 5693
925,12594 2467 14780 12593 3681 9930 15755 8744 3786 9164
926,9303 7594 8666 5142 17782 3655 5737 4000 7581 8667
927,8261 8259 8473 18168 18148 18190 18146 845 5113 842
928,12259 4629 8445 5185 5184 4844 5299 7190 5431 5296
929,12259 4194 4123 4193 8569 17558 16182 4948 3807 3922
930,4708 4199 4197 4153 4410 4688 5270 15417 2289 18182
931,8523 4790 9262 4778 9263 9259 8666 8508 8515 4759
932,12646 7139 5751 12595 8086 3769 13856 7138 14613 17881
934,4280 5195 4771 5593 11654 11418 5213 3676 4108 6493
935,15222 15227 15226 15232 7662 7659 3898 5508 5007 5006
936,15596 7121 7059 72 3654 7146 13582 15291 7493 4105
937,4361 14847 5672 3922 7172 8242 8483 5297 17559 17955 
938,10227 3806 8635 8666 4627 6404 5115 9475 15908 7688 
939,4361 17955 5297 3922 4657 8638 15892 4634 8982 7496 
940,725 8261 8259 3565 3572 7595 8668 14864 15127 7590
941,11222 11218 14780 10871 10849 6884 5113 10128 8483 9974
942,7437 6136 12516 5684 11624 14145 3643 3834 15398 5562
943,8638 6289 197 2301 8982 3565 5113 8666 12469 10067 
944,4630 6289 6036 5113 3806 6035 6943 8481 9224 5560
945,189 192 194 16178 16179 12469 8668 5555 6156 3569
946,5508 8515 8505 3805 7627 4967 7651 5113 6391 8508
947,6201 5184 6205 5299 6204 5196 5135 8879 16743 4771
948,3566 4640 18098 3593 17750 7581 6404 8982 7883 18095
950,4123 4035 3555 3922 192 4977 189 9302 5672 197
952,11214 8854 8853 17936 10227 8857 8855 2289 4410 3806
953,9092 10112 14865 9930 8916 14851 2301 8445 14852 4844
954,10067 10167 8565 9448 13202 7437 4279 4783 5147 10155
955,8638 7581 6404 10227 17955 5113 8635 4280 8627 4627 
956,17361 16737 4746 10759 9303 8455 4634 4179 5522 17595
957,3897 4169 10227 4768 8983 11328 3128 11337 7600 4223
958,9199 9203 9201 9204 3572 3565 6526 9446 3877 7602
959,187 8481 8982 8414 197 3565 9461 6289 189 3572 
960,6202 6888 6203 2911 6209 3537 7661 7657 4948 7662
961,5013 5007 7127 14582 4057 5008 7137 7135 5112 7126
962,5012 3595 3593 12038 3592 4977 6414 14353 6062 3566
963,14847 17293 5602 3572 8526 3105 3565 5645 4418 7671
964,15235 6289 15236 5113 8481 9224 7310 4779 15238 15999
966,6404 10227 4410 5562 4279 8666 5113 5560 8635 8526 
967,5710 4656 4368 5746 5707 15800 5708 12016 16286 5688
968,3565 4634 5682 4724 3593 2301 7335 7334 5213 8008
969,10227 3806 8635 8666 4627 6404 5115 9475 15908 7688 
970,4703 8534 9126 3536 7711 4778 9475 12728 76 10828
971,7603 8218 15655 6855 13636 6098 15814 15816 15845 6861
972,10087 4361 6886 3922 3495 4033 13718 17244 9780 973
974,5918 5190 5920 5192 5921 5191 227 4751 9461 8523
976,5433 7944 4357 4346 4355 5252 7457 16376 11851 4344
977,189 5192 18175 5191 4124 192 194 4123 17750 4194
979,4358 17594 17596 5166 17595 16405 6949 5560 13672 7325
980,17955 10232 5297 4361 3922 12194 3806 10466 14847 5645 
981,8914 9093 8916 3564 66 6531 9265 10299 530 5923
982,18176 8309 8308 5006 8565 5008 16200 16220 4977 8563
983,3593 15227 15223 3594 4394 3565 8419 3576 13325 8399
984,15101 15100 5143 15102 5135 7310 227 2301 12469 17955
986,10227 17955 5113 8638 2301 5297 5645 6289 6404 5143 
987,7136 11945 5300 246 10188 11826 7131 17711 4018 16612
988,4279 4280 17266 15749 8415 3245 16106 5183 234 7490
989,4790 3556 8030 3555 4000 10142 3554 8587 14852 12648
990,6943 14203 13644 14208 12046 11453 5043 17903 4124 11028
991,4739 3568 4035 7479 4033 6043 18293 6374 6530 3805
992,10466 5114 5112 4844 6404 6292 4410 6289 8481 6018
993,3531 3534 3533 3527 3528 4711 4731 10462 6985 4726
994,16659 4365 4034 9224 4035 3922 4123 16182 5455 4362
995,5673 5190 5192 7606 9930 5191 7595 3555 6516 3556
996,15217 3972 16739 8004 4201 18100 4914 131 10480 13757
997,4034 4205 4302 4033 9236 3922 3984 4361 4275 9229
998,4280 5875 5888 5593 3572 3565 6526 11933 5872 8547
999,3407 18096 18100 18101 18094 18098 18092 7704 18097 661
